,,プレイ時間,00:00:19,,取得メセタ,0,,時給,0id, メセタ, 開始時刻, 記録時間, MPS, 間隔
,1, 0, 14:03:39, 1秒, 0/s, 00:03
2, 0, 14:03:42, 1秒, 0/s, 00:02
3, 0, 14:03:45, 1秒, 0/s, 00:02
4, 0, 14:03:48, 2秒, 0/s, 00:02
5, 0, 14:03:51, 2秒, 0/s, 00:01
