1, 0, 06:18:08, 1秒, 0, 0秒
2, 0, 06:18:15, 3秒, 0, 6秒
3, 0, 06:18:23, 2秒, 0, 5秒
4, 0, 06:18:34, 2秒, 0, 9秒
